Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,Loan_annual
21,83435,65779,523,102,1,14.18,24,0.18,1,3,1,1,1,2,0,0,32889
50,93865,140926,348,106,3,15.98,48,0.22,0,3,1,0,1,3,1,0,35231
24,78827,179829,619,2,2,11.15,48,0.13,0,2,0,1,0,2,0,0,44957
58,138244,113518,401,71,3,19.49,36,0.87,3,0,2,1,0,4,0,0,37839
25,66563,174698,523,25,3,21.0,48,0.16,1,0,1,0,0,0,1,0,43674
54,141037,48051,617,39,4,21.02,12,0.89,2,3,1,0,1,3,1,0,48051
68,67189,74443,375,91,1,8.07,24,0.12,0,2,2,1,0,3,1,0,37221
27,107924,165195,624,69,1,16.47,48,0.21,3,3,0,0,1,4,1,0,41298
60,133148,39966,319,6,3,23.68,60,0.31,3,1,0,0,1,1,0,0,7993
32,90513,15229,686,30,3,14.22,48,0.61,2,3,2,1,0,1,1,0,3807
55,49217,28971,573,16,3,22.97,36,0.65,0,3,0,1,0,0,0,1,9657
32,136509,47010,307,36,4,21.8,12,0.77,1,3,1,1,0,3,0,1,47010
22,95479,35758,829,118,3,5.41,36,0.49,1,2,1,1,1,4,1,0,11919
46,57154,212130,483,52,3,13.26,60,0.13,0,0,0,1,1,4,1,0,42426
36,123710,214201,639,87,2,4.3,24,0.51,0,2,2,1,1,4,1,0,107100
68,76374,110958,556,104,2,22.13,48,0.47,0,2,1,0,1,3,1,0,27739
27,136782,115835,304,9,1,2.84,24,0.37,2,3,0,1,0,0,1,0,57917
29,36099,210519,323,66,4,18.7,48,0.9,2,1,2,1,0,0,1,0,52629
21,38724,42355,534,116,3,8.71,36,0.3,0,2,2,0,1,1,0,0,14118
48,68352,140123,517,113,3,20.8,12,0.54,1,1,2,1,1,0,0,0,140123
35,72508,141771,550,73,4,13.88,48,0.51,2,3,2,1,1,3,1,1,35442
33,112455,124699,500,66,3,3.68,12,0.47,3,1,0,0,1,0,1,0,124699
57,128454,138851,434,23,4,15.57,36,0.16,1,0,1,0,0,0,1,0,46283
53,45704,188155,837,7,2,9.81,12,0.62,2,2,2,0,1,2,0,0,188155
42,15707,37192,687,22,1,14.38,48,0.32,3,2,1,1,0,4,0,0,9298
40,97985,134792,464,70,1,14.8,60,0.33,1,0,1,0,0,0,0,0,26958
29,139278,191397,469,69,2,20.93,12,0.78,1,2,2,1,0,3,0,0,191397
51,49888,127657,483,21,3,11.93,12,0.41,1,3,2,0,0,4,0,0,127657
53,21619,245778,805,48,2,6.0,24,0.77,0,2,2,0,0,4,1,0,122889
54,102959,191529,567,24,1,22.76,24,0.47,0,1,2,0,1,1,0,0,95764
20,145792,149736,428,88,3,16.16,48,0.61,3,2,2,0,1,3,1,0,37434
26,54444,131288,429,13,1,12.02,36,0.27,3,0,0,1,0,0,1,0,43762
35,41503,90200,578,54,1,7.54,48,0.51,3,1,2,1,1,1,0,0,22550
60,93347,193370,502,113,2,14.59,48,0.28,0,2,1,0,1,3,0,0,48342
52,147853,91149,356,17,4,21.09,60,0.77,0,1,2,0,1,4,1,0,18229
51,66288,77013,333,17,1,5.89,36,0.46,1,0,1,0,0,4,0,0,25671
58,104782,19530,355,48,3,19.71,48,0.22,2,1,2,0,1,1,0,0,4882
31,148957,34903,572,44,1,13.51,48,0.16,1,1,0,1,1,0,0,0,8725
21,133899,89668,495,28,2,9.36,48,0.64,1,0,2,1,0,3,1,0,22417
46,17703,132682,575,13,1,22.53,12,0.11,3,2,0,0,0,3,0,1,132682
58,58389,71928,358,91,2,17.93,12,0.44,0,2,2,0,0,0,0,0,71928
62,52758,175312,460,91,4,11.53,24,0.3,1,2,1,0,1,0,0,0,87656
67,62051,25043,769,30,4,7.14,24,0.25,2,2,0,0,1,0,0,0,12521
32,60309,11874,596,41,1,6.92,48,0.75,3,1,1,0,0,2,1,0,2968
45,110144,47933,345,69,1,17.48,48,0.46,0,2,1,0,0,2,1,0,11983
59,95219,122221,329,37,4,23.68,36,0.14,1,2,0,0,0,2,0,0,40740
33,124386,245206,519,75,4,10.77,36,0.46,1,2,2,0,0,3,0,0,81735
29,77558,241194,667,97,2,9.03,60,0.64,0,2,0,1,0,1,1,0,48238
69,28787,63077,585,102,3,22.77,24,0.7,1,1,1,1,1,0,0,0,31538
22,108023,111247,712,11,1,11.8,12,0.21,2,2,2,1,1,3,1,0,111247
51,55059,187908,595,55,3,2.41,12,0.45,0,0,0,0,0,1,1,0,187908
59,91068,45265,555,76,4,13.13,36,0.65,0,0,1,0,0,0,1,0,15088
18,88142,232999,675,74,4,23.1,24,0.14,1,0,0,1,1,1,0,1,116499
56,94700,87502,698,36,4,8.92,60,0.58,3,1,0,0,0,0,0,0,17500
49,112704,186573,821,94,4,17.01,12,0.5,2,3,0,0,1,2,0,0,186573
43,21317,147260,723,87,1,5.18,48,0.52,0,0,0,1,1,4,1,0,36815
34,51831,185590,532,47,3,9.6,60,0.2,3,3,2,1,1,4,1,0,37118
65,128419,212731,385,108,3,22.67,48,0.82,2,2,2,0,1,2,1,0,53182
44,30165,182066,580,36,3,2.56,24,0.59,1,3,1,1,0,4,1,0,91033
41,145058,70338,360,47,2,10.8,48,0.13,1,2,2,0,0,0,0,0,17584
52,82260,175622,637,8,4,5.71,60,0.36,0,0,2,1,0,1,0,1,35124
63,116504,216335,485,116,3,8.88,36,0.22,0,2,1,1,0,0,1,0,72111
59,51202,57865,803,114,4,20.18,36,0.28,2,2,1,0,0,0,1,0,19288
56,60940,218855,631,116,1,10.07,12,0.35,0,2,1,1,0,4,0,0,218855
43,88428,179362,824,63,4,3.29,36,0.84,1,3,0,0,0,2,1,0,59787
66,117302,121020,737,78,3,13.06,12,0.57,3,2,2,0,1,0,0,0,121020
55,106144,48441,495,42,4,9.85,36,0.56,3,0,0,1,0,1,0,0,16147
40,52846,107896,379,19,4,18.02,36,0.44,3,2,2,1,1,2,1,1,35965
39,58379,185614,499,88,4,9.76,36,0.7,3,0,2,0,0,0,1,0,61871
21,145274,182995,784,79,2,13.95,12,0.63,0,1,1,1,0,4,0,0,182995
66,106180,161641,471,77,4,6.8,12,0.27,0,2,2,1,1,3,0,0,161641
26,79356,240222,360,97,2,16.97,12,0.83,2,0,2,0,1,3,0,0,240222
21,126911,196152,742,6,1,17.29,12,0.65,3,1,2,0,1,2,0,0,196152
24,118674,113922,385,79,2,2.49,48,0.36,3,2,0,0,1,4,1,0,28480
40,120505,63145,567,15,1,17.01,24,0.8,0,2,1,1,1,1,0,1,31572
19,122069,212142,692,38,4,12.89,60,0.4,1,3,2,0,0,0,0,0,42428
66,115434,230607,666,100,4,17.89,24,0.34,1,2,0,1,1,4,1,0,115303
41,125217,82729,670,78,1,10.35,24,0.36,1,2,2,1,0,1,0,0,41364
57,59982,221732,827,25,4,5.39,24,0.37,2,2,1,0,1,4,0,0,110866
48,97563,209926,539,69,3,17.71,12,0.55,2,1,0,1,0,4,1,0,209926
64,71563,108132,450,8,1,13.62,60,0.58,1,2,1,1,1,1,1,0,21626
48,140598,37281,530,46,1,13.26,12,0.38,3,0,1,1,1,4,0,0,37281
64,131635,124962,643,44,1,21.45,48,0.33,1,0,0,1,0,1,1,1,31240
57,103524,57766,711,115,4,13.73,60,0.85,3,1,2,0,0,3,1,0,11553
65,131941,217906,840,111,4,2.29,24,0.12,3,0,0,1,0,4,0,0,108953
68,38266,149151,518,51,4,5.31,12,0.3,2,0,1,0,1,0,1,0,149151
60,40236,98248,587,63,4,18.32,12,0.27,0,2,1,0,0,1,0,0,98248
51,73285,103341,316,21,2,5.61,12,0.22,2,2,0,1,0,0,0,0,103341
41,77154,76885,599,44,1,13.43,48,0.31,3,0,0,0,0,2,1,0,19221
66,69756,247842,606,6,4,20.83,48,0.63,3,1,0,0,1,3,1,0,61960
43,93958,221240,334,45,3,14.23,36,0.57,3,1,0,0,0,4,0,0,73746
33,106761,59644,628,59,2,20.1,36,0.39,0,3,2,0,1,4,1,0,19881
64,146736,9790,422,92,3,22.78,48,0.41,3,1,1,1,0,1,0,0,2447
30,85487,192274,758,51,1,6.64,36,0.58,3,3,0,0,0,0,0,0,64091
32,127103,208704,692,0,4,2.86,48,0.56,0,3,1,1,1,4,1,0,52176
44,32272,184477,705,85,4,2.99,60,0.23,3,3,0,0,1,4,0,0,36895
21,45444,150079,601,14,3,5.26,12,0.48,1,0,1,1,1,3,1,0,150079
33,70600,35201,426,64,2,9.97,36,0.71,0,1,1,1,1,1,1,0,11733
47,90052,62476,521,119,3,17.09,36,0.57,3,0,2,1,0,2,1,0,20825
61,62464,29232,545,38,2,4.13,60,0.41,0,1,2,1,1,3,0,0,5846
47,94732,181916,476,10,1,14.44,24,0.82,1,2,1,1,1,1,0,0,90958
53,127528,189649,556,99,2,7.73,60,0.31,2,2,2,1,1,0,1,0,37929
20,24903,52927,339,1,4,9.66,48,0.56,1,3,2,1,1,2,1,0,13231
39,33163,222105,628,54,3,17.47,24,0.8,1,3,2,1,1,1,0,1,111052
66,77161,145327,325,110,4,14.59,36,0.43,1,2,1,0,0,2,0,0,48442
39,75561,200400,489,78,4,3.08,12,0.2,2,1,1,1,0,3,1,0,200400
67,78946,93699,403,38,3,22.72,48,0.42,3,2,1,0,0,2,1,0,23424
67,71790,206603,604,48,3,18.98,36,0.36,0,3,0,0,1,2,1,0,68867
66,84266,78197,394,81,4,14.78,24,0.2,0,2,2,1,1,4,1,0,39098
29,101332,131028,739,29,1,20.14,12,0.23,3,2,0,0,0,0,1,0,131028
38,114094,138800,699,68,1,19.09,48,0.72,2,1,1,1,0,4,1,0,34700
21,138716,50090,409,22,1,8.48,36,0.25,1,2,0,1,0,4,1,0,16696
48,82246,203522,409,74,1,22.93,48,0.69,1,0,0,1,0,0,0,0,50880
61,69723,96282,740,93,1,8.32,60,0.3,1,0,1,0,0,0,0,0,19256
48,125233,79603,454,26,3,8.02,12,0.88,2,1,0,1,1,2,0,0,79603
40,51715,58666,847,39,2,23.43,36,0.74,0,1,2,1,0,3,1,0,19555
37,57856,13835,636,19,1,24.21,48,0.44,0,0,0,1,1,3,0,0,3458
32,130672,217379,363,111,1,11.44,48,0.6,1,0,2,0,1,4,1,0,54344
40,82860,29978,513,5,4,23.69,24,0.28,3,1,1,0,0,3,1,0,14989
45,146689,44962,433,17,3,2.96,12,0.26,0,2,0,1,0,0,0,0,44962
33,81223,73917,350,13,2,12.53,48,0.27,0,1,1,1,1,0,1,0,18479
54,57783,7414,393,37,4,24.6,24,0.68,1,1,0,0,1,4,1,0,3707
38,20000,100213,605,116,2,21.89,48,0.3,2,0,1,0,1,0,0,0,25053
32,51735,151492,848,119,2,2.3,48,0.22,3,3,1,1,1,1,1,0,37873
34,135066,176771,444,115,3,13.52,36,0.67,0,3,2,0,1,0,1,0,58923
67,29656,84439,781,35,4,7.28,60,0.78,3,0,1,0,0,2,1,0,16887
54,43689,103252,436,100,4,14.33,24,0.84,2,0,1,1,1,4,0,0,51626
30,43688,155546,833,44,4,5.68,24,0.27,1,2,2,1,0,4,1,1,77773
36,110713,176071,545,9,3,9.66,48,0.64,3,1,1,0,0,3,1,1,44017
47,72692,20362,824,8,2,15.27,24,0.54,0,1,1,0,0,3,0,0,10181
62,65481,80719,760,97,3,21.12,24,0.61,0,2,1,1,0,3,0,0,40359
35,98033,211846,498,59,3,10.96,12,0.73,1,2,1,0,1,0,1,0,211846
31,68604,28618,797,93,3,5.26,12,0.75,0,0,1,1,1,1,1,0,28618
53,48120,135758,540,22,4,9.24,36,0.33,0,2,0,1,0,1,0,0,45252
53,89007,28530,461,68,1,2.64,48,0.33,2,0,0,1,0,4,1,0,7132
37,26970,172693,325,9,4,11.89,12,0.57,1,3,0,1,1,0,1,0,172693
69,44674,212630,523,71,3,5.11,60,0.82,2,2,2,1,1,2,1,0,42526
36,115937,116314,654,69,1,17.39,48,0.72,0,3,1,0,1,1,1,0,29078
62,97604,139957,710,28,1,15.23,12,0.86,3,1,2,1,0,3,1,0,139957
61,61729,179846,731,23,2,15.69,36,0.83,0,1,0,0,1,3,0,0,59948
24,108597,171386,524,74,2,2.13,36,0.15,1,1,0,1,1,3,0,0,57128
61,87815,224130,700,26,4,23.18,36,0.17,1,1,0,1,0,3,0,0,74710
21,54493,236436,483,95,4,9.5,36,0.45,1,0,2,1,0,0,1,0,78812
51,41163,164437,574,10,2,6.83,24,0.13,0,1,0,0,0,3,0,0,82218
19,106539,33130,828,99,1,8.1,60,0.21,3,2,2,0,1,2,1,0,6626
22,142073,53402,469,55,4,15.64,36,0.44,2,3,0,1,0,2,1,0,17800
27,114885,195662,490,105,3,23.52,24,0.6,0,2,1,0,0,0,1,0,97831
49,137049,196932,346,39,3,12.59,24,0.74,3,0,0,1,0,1,1,0,98466
59,93094,183030,629,21,1,11.11,36,0.89,0,0,0,0,0,1,0,0,61010
58,72608,180312,623,56,2,8.39,60,0.15,1,2,1,1,1,1,0,0,36062
30,68344,233890,491,57,1,9.58,12,0.44,3,3,1,1,1,2,1,0,233890
56,68577,168871,430,38,2,18.13,36,0.56,3,2,1,0,0,2,1,0,56290
22,63057,61167,629,112,2,23.48,60,0.77,2,3,2,0,0,2,1,1,12233
27,139196,119152,366,0,1,23.76,12,0.67,3,3,2,1,1,1,1,1,119152
27,92227,51160,729,45,4,21.32,12,0.32,2,0,1,0,0,0,0,0,51160
55,94048,221309,785,95,3,4.02,36,0.27,1,3,1,0,1,0,0,0,73769
44,132053,121017,422,62,4,6.63,24,0.6,1,2,0,0,1,3,0,0,60508
68,39682,179558,378,64,2,18.04,48,0.79,3,0,0,0,1,4,1,0,44889
38,148706,215626,503,16,4,19.95,60,0.38,0,0,1,1,1,0,0,0,43125
25,65130,196606,718,24,4,11.53,60,0.41,2,3,0,0,1,4,1,0,39321
18,78346,166682,661,112,2,3.46,60,0.79,2,2,1,1,1,2,1,0,33336
45,78362,203729,328,96,4,7.73,24,0.32,3,0,0,0,1,0,0,0,101864
66,84204,96951,319,41,1,9.74,60,0.45,1,0,1,1,0,1,1,0,19390
56,35068,106391,303,92,2,17.03,48,0.1,1,1,0,0,0,0,1,0,26597
31,16912,40243,514,66,1,2.93,12,0.46,1,2,1,1,0,3,1,1,40243
38,72205,7129,541,46,4,20.87,24,0.44,3,3,2,0,1,1,0,0,3564
47,100722,117579,776,99,4,5.57,48,0.39,0,3,0,0,0,4,0,0,29394
38,102623,76369,752,3,2,16.09,12,0.12,0,1,0,0,1,0,0,0,76369
66,105693,102465,459,89,3,6.58,36,0.84,2,2,2,0,1,0,0,0,34155
26,29513,204381,528,27,4,7.56,24,0.11,1,2,2,1,0,0,1,0,102190
34,79563,196077,611,51,3,9.7,24,0.33,0,1,0,1,0,1,0,0,98038
22,130919,162095,404,19,2,6.23,48,0.31,1,2,2,1,1,0,0,0,40523
48,146334,227436,453,21,3,12.22,12,0.36,3,2,0,1,1,3,1,0,227436
69,81930,7404,762,59,3,19.47,60,0.42,3,1,1,0,0,0,1,0,1480
57,122601,37622,375,92,4,12.72,48,0.53,3,3,2,1,0,1,1,0,9405
55,15434,249926,586,108,2,9.38,48,0.44,0,0,1,0,0,0,0,0,62481
60,64434,221441,481,50,4,22.48,24,0.37,2,0,0,0,0,3,0,0,110720
36,119143,73585,560,36,3,7.39,60,0.13,1,0,1,1,0,1,0,1,14717
53,147474,202126,467,16,3,2.99,24,0.17,3,2,2,1,0,0,1,0,101063
67,117092,105376,787,65,2,3.1,24,0.39,3,0,1,0,1,3,1,0,52688
50,34699,19916,476,53,1,17.86,60,0.36,2,1,1,1,0,1,0,0,3983
30,55750,198439,691,40,4,9.09,48,0.31,2,3,2,1,1,3,1,0,49609
31,126298,197909,603,21,3,23.76,36,0.4,3,1,1,1,0,3,0,1,65969
50,73666,50799,676,115,1,24.87,60,0.44,0,3,2,0,0,2,0,0,10159
46,148183,146691,512,10,3,23.99,36,0.48,2,0,0,1,0,1,1,0,48897
60,133367,245181,577,104,2,23.61,60,0.3,1,1,2,0,1,2,0,0,49036
66,69297,103276,392,103,4,17.05,36,0.29,3,0,2,0,0,2,0,0,34425
53,113836,200491,719,48,2,8.89,36,0.52,0,3,0,1,0,0,1,0,66830
61,96488,97749,732,10,4,19.86,24,0.27,3,2,1,0,0,2,0,0,48874
27,121894,165848,718,50,2,11.58,48,0.75,1,3,1,0,0,2,0,1,41462
48,78685,116102,456,46,1,22.3,24,0.57,2,3,0,0,0,2,1,0,58051
23,85554,224021,562,75,1,10.87,36,0.21,2,2,2,0,1,4,0,0,74673
18,106315,160816,599,20,2,20.57,48,0.4,1,0,0,1,0,1,0,1,40204
24,51958,127751,592,1,2,15.63,60,0.88,2,2,2,0,0,0,0,1,25550
44,68438,226041,422,86,3,17.01,24,0.76,1,1,1,1,0,1,0,0,113020
38,113206,199794,473,7,4,8.52,24,0.5,2,3,1,1,0,3,1,0,99897
45,131721,121832,683,117,3,7.03,12,0.87,3,0,1,0,0,2,1,0,121832
33,31745,187587,457,60,1,14.12,12,0.57,3,1,0,1,1,0,1,1,187587
63,35574,150249,849,0,3,22.41,36,0.79,3,2,2,1,1,0,1,0,50083
40,22690,31288,548,34,3,8.74,12,0.54,0,1,1,1,1,2,1,0,31288
69,52907,107196,491,107,3,2.31,48,0.65,3,2,2,0,0,3,1,0,26799
37,129342,115585,571,117,2,17.08,48,0.72,0,3,1,0,0,2,1,1,28896
55,116580,34720,555,6,1,21.38,24,0.24,0,1,0,1,0,3,0,0,17360
42,122574,94967,666,4,3,2.17,48,0.73,1,1,2,1,1,4,0,0,23741
45,31637,210765,792,79,2,3.31,36,0.61,2,3,1,0,0,0,0,0,70255
22,71476,63539,377,37,2,12.21,36,0.27,2,1,0,0,0,4,0,0,21179
38,134334,180605,477,52,2,16.05,36,0.37,2,1,2,0,0,3,1,0,60201
35,85162,92938,631,38,4,7.73,60,0.78,1,2,2,0,1,1,1,0,18587
64,51152,112171,487,98,2,12.9,48,0.33,3,1,1,1,1,3,0,0,28042
23,60984,25782,697,34,4,4.91,24,0.78,3,1,1,0,0,1,0,0,12891
46,143248,158277,514,82,1,11.54,24,0.43,2,1,0,0,1,4,1,0,79138
36,132619,10289,448,84,2,6.52,36,0.64,1,2,1,1,0,1,0,0,3429
50,111969,112269,498,78,2,17.95,24,0.37,2,3,0,1,0,0,1,0,56134
18,24356,179427,457,71,2,6.49,48,0.68,1,1,1,1,0,3,1,0,44856
62,64774,16655,430,96,2,11.76,48,0.48,1,3,0,1,1,2,1,0,4163
20,124318,103895,491,34,3,7.55,36,0.34,3,0,1,1,1,4,0,0,34631
59,93944,241108,846,105,4,19.84,12,0.34,3,0,1,1,1,2,0,0,241108
38,64307,139733,334,71,1,4.34,36,0.72,2,2,0,0,1,2,1,0,46577
52,52446,153746,423,99,3,16.26,48,0.7,0,0,0,1,0,1,0,0,38436
58,97650,156770,821,97,2,24.42,12,0.75,3,2,2,0,1,1,0,0,156770
57,104360,145085,486,38,3,21.0,36,0.88,0,0,1,0,0,3,0,0,48361
20,39598,203216,569,86,1,18.53,12,0.43,0,0,1,0,1,3,0,0,203216
42,47021,163984,507,7,3,22.19,24,0.33,3,1,2,0,0,3,1,0,81992
62,112752,156882,742,108,4,22.69,36,0.71,1,2,1,1,0,2,1,0,52294
55,54996,233435,432,81,3,11.5,60,0.21,2,1,1,1,0,0,0,0,46687
62,38128,68314,414,94,4,23.76,60,0.18,1,0,2,1,1,0,1,0,13662
37,47227,193627,409,27,2,5.36,24,0.57,3,1,1,1,0,0,0,0,96813
69,106055,46666,402,6,2,17.47,36,0.82,0,1,0,1,1,4,1,0,15555
61,112830,37222,462,90,3,21.77,60,0.8,3,0,2,0,1,3,0,0,7444
62,93271,199123,448,51,1,9.59,36,0.74,2,2,1,0,0,1,1,0,66374
51,45163,172769,575,103,4,22.98,48,0.37,3,3,1,1,0,0,1,0,43192
38,124229,118193,691,6,4,6.63,36,0.78,1,0,0,0,1,1,1,0,39397
65,106473,235790,352,8,2,17.56,48,0.21,2,3,1,0,1,1,0,0,58947
40,15190,131846,823,112,2,18.14,36,0.25,2,3,2,1,0,3,1,1,43948
23,124263,239838,738,97,3,4.09,60,0.16,0,2,2,0,0,4,1,0,47967
68,68291,69140,594,106,3,18.96,60,0.57,1,0,1,1,0,1,1,0,13828
30,32510,21356,596,98,4,16.67,24,0.24,3,3,2,1,0,1,1,0,10678
66,85034,231075,655,104,1,15.34,24,0.35,1,3,1,0,0,1,0,0,115537
40,109165,140390,681,48,4,13.14,60,0.23,3,2,2,0,1,4,0,0,28078
26,53359,244437,610,42,4,7.45,60,0.53,0,1,0,0,1,3,0,0,48887
34,105523,14813,695,84,2,13.27,36,0.47,2,0,2,1,0,0,0,0,4937
19,71678,14712,747,13,4,23.9,24,0.19,1,2,1,0,0,3,0,0,7356
36,89677,169239,656,62,3,23.3,36,0.63,2,2,0,1,1,2,1,0,56413
36,102984,142672,373,56,3,21.93,24,0.53,2,1,2,0,1,2,1,1,71336
24,87242,126986,331,115,4,15.49,12,0.4,3,3,1,1,0,1,1,0,126986
59,44519,19408,659,93,2,10.31,48,0.29,1,3,2,1,1,1,1,0,4852
59,33772,7321,818,40,4,8.09,36,0.81,0,0,0,1,1,4,0,0,2440
37,130291,124616,346,41,4,17.8,36,0.57,0,2,0,0,1,1,1,0,41538
26,76508,246856,538,72,1,13.51,36,0.82,1,1,2,0,1,2,0,0,82285
34,77662,121254,474,36,1,22.67,60,0.62,1,2,0,1,1,2,0,1,24250
44,52844,17447,653,106,2,13.26,36,0.72,1,2,0,0,0,3,0,0,5815
64,131996,237948,408,23,2,4.64,48,0.77,0,2,0,0,0,1,0,0,59487
19,103656,200719,388,119,3,7.79,48,0.72,3,2,1,1,1,3,1,0,50179
53,146707,175272,622,86,1,3.41,60,0.36,0,3,2,1,0,4,0,0,35054
36,101668,236324,504,106,2,15.61,60,0.73,1,2,0,0,1,0,0,0,47264
34,106090,170260,450,9,4,19.3,24,0.65,1,1,0,1,1,0,0,0,85130
22,55089,54912,678,29,2,5.62,60,0.33,3,3,2,0,0,2,1,0,10982
56,119343,120333,573,89,4,13.16,36,0.7,1,3,1,0,0,0,1,0,40111
35,137914,49759,839,24,3,5.7,60,0.76,0,0,0,1,0,1,1,0,9951
24,40392,55448,510,45,4,22.46,12,0.38,3,3,1,0,1,4,0,0,55448
34,83300,147405,328,38,3,4.32,60,0.51,1,3,2,0,1,2,0,0,29481
56,120500,235489,549,84,3,21.03,36,0.33,3,1,2,0,1,3,1,0,78496
53,95529,27619,640,115,1,22.87,24,0.48,3,2,2,1,1,3,0,0,13809
57,132727,172004,444,90,4,22.67,24,0.21,1,0,0,1,1,3,0,0,86002
62,80276,208083,835,102,3,9.84,60,0.5,3,1,2,0,0,1,1,0,41616
21,59808,154328,492,88,3,15.65,24,0.29,1,3,0,0,0,2,0,0,77164
55,119621,18939,349,75,1,24.38,24,0.75,0,2,2,0,0,3,0,1,9469
42,26606,163174,601,111,4,20.17,36,0.69,2,1,2,1,0,1,0,0,54391
22,74462,208803,572,56,2,23.1,60,0.83,2,2,1,0,0,0,1,1,41760
47,52151,247593,776,91,3,5.03,60,0.73,2,0,2,1,0,3,0,0,49518
29,142810,33555,599,15,2,6.14,36,0.68,2,0,2,0,1,4,0,0,11185
21,29400,179693,349,60,3,16.27,36,0.15,1,1,1,0,0,2,0,0,59897
41,46909,111240,419,73,2,4.5,60,0.69,1,0,0,1,0,2,0,0,22248
46,70162,196817,683,51,2,22.2,48,0.46,1,2,2,1,1,4,0,1,49204
26,44050,76905,495,113,2,18.99,12,0.42,1,1,2,1,0,2,1,1,76905
21,39951,237895,703,100,3,8.32,12,0.4,3,2,2,1,0,4,0,0,237895
68,62936,235250,439,103,4,22.81,36,0.74,1,2,2,1,1,4,0,0,78416
41,49460,216969,617,60,2,6.83,48,0.47,0,1,1,1,1,3,1,0,54242
31,108913,191892,390,54,4,17.37,12,0.78,0,0,1,1,0,4,1,0,191892
22,89343,100398,476,30,2,19.57,60,0.66,3,0,1,1,1,0,0,0,20079
35,31293,163337,345,23,3,13.11,48,0.36,0,1,0,1,0,1,0,0,40834
59,118820,237393,403,101,1,8.46,60,0.2,2,3,0,0,1,3,0,0,47478
36,78257,77298,620,79,4,24.86,60,0.55,2,3,1,0,0,0,0,1,15459
29,141965,197148,832,34,1,9.68,48,0.66,1,1,2,0,1,3,0,1,49287
35,23389,96840,317,50,1,17.32,60,0.85,3,1,1,0,0,3,1,0,19368
34,69086,33677,698,77,1,18.09,60,0.19,1,2,2,0,1,0,0,0,6735
47,65331,11430,573,85,3,20.77,60,0.19,2,3,2,1,0,4,1,1,2286
41,51029,139963,689,9,4,23.12,60,0.51,3,1,2,0,1,4,1,1,27992
28,109845,81798,427,5,2,10.56,48,0.54,3,1,2,1,1,4,1,0,20449
52,142052,73519,330,117,2,17.51,36,0.61,3,3,2,1,0,3,1,0,24506
40,48913,121921,810,31,3,10.86,12,0.42,1,0,0,1,1,0,1,0,121921
34,127353,88008,583,88,1,14.3,48,0.89,3,3,2,1,1,3,1,0,22002
18,146830,112494,396,84,4,18.84,60,0.81,3,1,2,0,1,1,0,0,22498
32,76520,165417,378,96,3,2.9,60,0.36,3,1,2,0,0,3,1,0,33083
49,87333,87594,669,58,4,19.74,48,0.74,3,0,1,0,1,2,0,1,21898
26,37083,209272,723,30,4,12.5,12,0.35,3,2,2,0,1,3,1,0,209272
32,68136,76400,467,68,2,19.45,24,0.68,2,1,1,0,0,1,0,0,38200
45,124263,79663,356,5,4,4.94,60,0.54,0,3,1,1,1,0,0,0,15932
41,49475,128662,593,96,2,9.13,60,0.68,2,2,0,1,0,4,1,0,25732
52,102413,191693,778,90,1,19.42,60,0.64,0,1,2,1,1,1,0,0,38338
39,96651,129371,489,30,4,14.53,60,0.16,1,2,2,0,0,0,1,0,25874
44,82414,191013,334,35,2,4.95,12,0.78,1,2,2,0,1,3,0,1,191013
36,96880,221699,513,56,3,23.62,24,0.45,2,2,0,0,0,1,1,0,110849
62,99987,59733,810,6,4,14.25,48,0.9,2,1,1,0,1,3,0,0,14933
29,130275,93616,730,94,1,15.06,60,0.83,3,2,0,1,0,3,0,0,18723
37,148194,77910,303,63,4,6.85,48,0.8,1,1,1,0,1,0,0,0,19477
18,82757,208984,677,30,2,15.8,12,0.62,0,1,0,0,1,0,1,0,208984
38,113256,39882,334,23,3,15.44,48,0.28,3,3,2,0,1,2,1,0,9970
66,72987,191814,474,2,2,24.97,60,0.63,1,2,2,1,1,4,1,0,38362
62,78226,34816,584,78,2,19.74,12,0.84,1,1,2,1,1,3,0,0,34816
18,82825,118320,845,57,1,5.37,24,0.79,0,1,2,0,0,1,0,1,59160
27,148969,206419,449,2,3,4.3,36,0.15,2,2,1,0,0,2,1,0,68806
64,68368,202661,594,42,4,24.39,60,0.85,0,3,1,1,1,0,0,0,40532
49,129397,213586,819,111,1,12.82,48,0.85,0,0,1,0,1,3,0,0,53396
56,34086,144330,643,90,4,14.4,60,0.22,2,3,0,0,0,0,1,0,28866
39,101941,245298,622,70,1,22.52,24,0.73,0,3,0,1,1,3,1,0,122649
35,33534,138478,536,49,1,10.85,24,0.3,1,0,2,0,1,2,1,0,69239
65,128423,195166,387,35,3,6.85,24,0.1,2,0,1,1,0,1,0,0,97583
63,106384,225222,841,63,3,24.61,24,0.31,1,0,1,0,1,2,0,0,112611
49,139953,238984,412,50,3,12.72,12,0.38,2,2,2,0,1,3,0,0,238984
44,70853,48764,677,5,1,22.02,36,0.21,2,2,1,1,1,0,1,0,16254
45,79039,57337,697,63,1,20.04,48,0.18,0,1,0,1,0,3,0,0,14334
